case_id,client_ref,district,intake_date,closure_date,status,category,priority,caseworker_id,contact_count
CC-2024-12517,Kimberly Sedgwick,Northgate,2024-06-27,2024-07-10,Closed,fast track,Low,W176,3
CC-2024-17606,Kimberly Marsh,Calder Central,2024-12-04,2025-01-31,Closed,Standard,Medium,W259,6
CC-2025-16778,Susan Crowley,Ash Hill,"May 30, 2025","July 22, 2025",Closed,Complex,Medium,W143,3
CC-2024-16592,Maria Grady,Calder Central,05/27/2024,06/14/2024,Closed,Standard,High,W168,3
CC-2023-20343,Anthony Eastwood,Calder Central,2023-09-11,2023-10-27,Closed,app,,W193,1
CC-2025-11329,Betty Ellery,Northgate,09/16/2025,10/11/2025,Closed,Standard,Low,W195,1
CC-2023-14805,Linda Pemberton,Ash Hill,05/29/2023,06/16/2023,Closed,normal,,W218,3
CC-2024-16697,Lisa Thorne,Weybridge,2024-02-03,2024-02-12,Closed,Standard,,W171,5
CC-2025-13784,George Okonkwo,Northgate,10/16/2025,11/18/2025,Closed,Standard,Low,W173,1
CC-2024-22485,Betty Pemberton,Northgate,2024-08-26,2024-11-28,Closed,complicated,High,W126,7
CC-2024-14808,Melissa Crowley,Calder Central,"June 9, 2024","July 30, 2024",Closed,Review,Medium,W154,8
CC-2023-22607,Maria Vance,Weybridge,01/27/2023,05/02/2023,Closed,Complex,,W200,5
CC-2024-16219,Paul Nakamura,Calder Central,"December 6, 2024","January 4, 2025",Closed,normal,Medium,W197,4
CC-2024-16579,Margaret Crowley,Northgate,2024-12-15,2025-02-07,Closed,Complex,Low,W145,7
CC-2024-10238,Betty Okonkwo,Northgate,09/13/2024,09/29/2024,Closed,Expedited,Medium,W245,5
CC-2025-12982,Elizabeth Ashford,Weybridge,01/21/2025,08/14/2025,Closed,Standard,Medium,W254,3
CC-2024-13905,Stephanie Jarrett,Calder Central,2024-04-17,2024-05-26,Closed,Standard,Medium,W181,7
CC-2024-11479,George Alvarez,Northgate,2024-11-03,2024-11-19,Closed,Expedited,Low,W178,2
CC-2023-16195,William Iverson,Weybridge,11/12/2023,12/15/2023,Closed,Std.,,W157,2
CC-2024-11049,Daniel Pemberton,Weybridge,2024-04-04,2024-04-27,Closed,routine,Low,W139,5
CC-2025-20716,Andrew Whitlock,Calder Central,2025-04-12,2025-04-27,Closed,standard,Low,W197,6
CC-2024-15668,Kevin Blackwood,Ash Hill,12/20/2024,01/18/2025,Closed,Standard,Low,W142,2
CC-2023-13722,Joshua Ashford,Northgate,2023-12-24,2024-01-22,Closed,review,,W197,6
CC-2023-18085,Sandra Underhill,Northgate,12/02/2023,03/10/2024,Closed,COMPLEX,,W235,2
CC-2023-12784,Patricia Underhill,Calder Central,2023-12-14,2024-01-01,Closed,Standard,,W241,2
CC-2023-13654,Margaret Fowler,Calder Central,10/02/2023,10/24/2023,Closed,Standard,,W168,6
CC-2024-15832,Stephanie Vance,Calder Central,2024-08-12,2024-08-17,Closed,URGENT,Medium,W231,5
CC-2025-20407,Joshua Quill,Northgate,03/11/2025,07/01/2024,Closed,Expedited,Low,W245,4
CC-2023-19609,Patricia Blackwood,Northgate,2023-06-28,2023-08-10,Closed,Appeal,,W143,4
CC-2025-18699,Edward Vance,Weybridge,2025-12-08,,Open,URGENT,Low,W166,2
CC-2024-15052,Nancy Yeardley,Calder Central,04/25/2024,05/13/2024,Closed,Standard,Low,W174,1
CC-2023-22801,Ronald Jarrett,Northgate,2023-07-20,2023-08-14,Closed,12 month review,,W215,3
CC-2023-14356,Ronald Alvarez,Ash Hill,03/10/2023,04/02/2023,Closed,Standard,,W111,0
CC-2024-15515,Paul Zamora,Ash Hill,"September 21, 2024","October 30, 2024",Closed,cmplx,High,W109,4
CC-2024-15643,William Delgado,Weybridge,06/29/2024,09/04/2024,Closed,12 month review,Low,W179,4
CC-2023-11835,Charles Delgado,Calder Central,2023-06-05,2023-07-03,Closed,Std.,,W184,7
CC-2025-12373,Steven Alvarez,Calder Central,2025-07-21,2025-08-10,Closed,Standard,Low,W160,3
CC-2023-19891,Margaret Thorne,Northgate,"November 21, 2023","December 2, 2023",Closed,Expedited,,W112,7
CC-2024-20778,William Grady,Northgate,2024-05-10,2024-07-01,Closed,Review,High,W192,4
CC-2023-13404,Brian Quill,Northgate,10/05/2023,10/20/2023,Closed,Standard,,W207,1
CC-2025-17529,Jeffrey Underhill,Northgate,2025-04-28,2025-08-12,Closed,multi-agency,High,W176,7
CC-2023-10903,Daniel Crowley,Ash Hill,01/31/2023,03/14/2023,Closed,Complex,,W161,6
CC-2023-11525,Thomas Grady,Weybridge,2023-02-14,2023-02-25,Closed,Standard,,W170,4
CC-2025-17850,Stephanie Carver,Calder Central,2025-05-03,2025-06-15,Closed,Appeal,Low,W192,2
CC-2025-23808,Jessica Blackwood,Calder Central,2025-04-01,2025-04-30,Closed,Review,Low,W246,4
CC-2024-10230,LINDA PEMBERTON,Calder Central,2024-09-26,2024-07-01,Closed,Standard,Low,W154,9
CC-2025-10950,Daniel Rasmussen,Calder Central,2025-05-11,2025-05-29,Closed,Expedited,High,W149,2
CC-2025-21406,Andrew Quill,Ash Hill,"July 12, 2025","August 7, 2025",Closed,Standard,High,W192,0
CC-2023-17826,Charles Vance,Northgate,05/13/2023,06/02/2023,Closed,Standard,,W178,10
CC-2025-20212,Kevin Underhill,Ash Hill,08/17/2025,09/20/2025,Closed,routine,Medium,W110,6
CC-2025-15000,Barbara Sedgwick,Calder Central,08/05/2025,10/10/2024,Closed,Expedited,Medium,W247,0
CC-2024-13466,Brian Nakamura,Northgate,2024-03-14,2024-03-26,Closed,Std.,Medium,W137,5
CC-2024-23372,Stephanie Delgado,Calder Central,2024-06-06,2024-07-04,Closed,Review,Medium,W140,6
CC-2025-16457,Charles Okonkwo,Calder Central,06/15/2025,06/26/2024,Closed,complex case,Low,W113,5
CC-2025-18495,Charles Nakamura,Weybridge,2025-02-13,2025-06-18,Closed,Complex,Medium,W191,4
CC-2024-18408,Ashley Delgado,Ash Hill,04/27/2024,07/03/2024,Closed,Complex,High,W144,1
CC-2024-23685,Thomas Pemberton,Calder Central,2024-12-27,2025-01-15,Closed,normal,Medium,W219,3
CC-2024-21842,Thomas Sedgwick,Northgate,2024-12-08,2025-01-07,Closed,Standard,High,W193,2
CC-2023-17264,Edward Vance,Weybridge,03/13/2023,04/27/2023,Closed,std,,W123,6
CC-2023-23404,Edward Vance,Northgate,2023-10-12,2023-07-07,Closed,multi-agency,,W223,3
CC-2025-14468,Sandra Ashford,Calder Central,"March 26, 2025","May 29, 2025",Closed,Complex (referred),Medium,W230,4
CC 2024 16077,EMILY IVERSON,Weybridge,02/09/2024,04/04/2024,Closed,app,,W169,4
CC-2023-21298,Patricia Hollis,Northgate,2023-01-12,2023-02-25,Closed,Standard,,W166,4
CC202510819,BRIAN UNDERHILL,Weybridge,2025-08-30,2025-11-09,Closed,app,Low,W176,8
CC-2024-20418,Ashley Ashford,Ash Hill,01/20/2024,03/09/2024,Closed,Appeal,,W260,5
CC-2023-21396,Maria Grady,Weybridge,"September 28, 2023","November 16, 2023",Closed,Standard,,W238,4
CC-2025-13624,Joseph Okonkwo,Calder Central,2025-04-19,2025-05-02,Closed,Expedited,Low,W122,3
CC-2025-19897,Jeffrey Jarrett,Calder Central,"December 12, 2025","December 17, 2025",Closed,rush,High,W259,2
CC-2024-13570,Betty Thorne,Weybridge,"November 9, 2024","March 10, 2025",Closed,Appeal,Medium,W160,3
CC-2024-14638,William Pemberton,Weybridge,09/25/2024,11/16/2024,Closed,Standard,High,W185,1
CC-2024-11333,Steven Alvarez,Weybridge,2024-03-26,2024-08-12,Closed,complex,Low,W229,1
CC-2025-18394,Timothy Rasmussen,Weybridge,08/10/2025,11/12/2025,Closed,Standard,Medium,W229,7
CC-2023-17632,Michael Lindquist,Northgate,2023-09-15,2023-11-22,Closed,Appeal,,W158,4
CC-2024-14192,David Bennett,Northgate,06/15/2024,10/02/2024,Closed,Complex,Medium,W162,3
CC-2024-19904,Patricia Crowley,Weybridge,2024-03-15,2024-03-29,Closed,Annual review,Low,W213,8
CC-2025-10389,Carol Okonkwo,Northgate,"May 2, 2025","May 20, 2025",Closed,Review,Low,W129,4
CC-2023-22664,Carol Lindquist,Ash Hill,"May 2, 2023","May 21, 2023",Closed,standard - no issues,,W129,3
CC-2023-12853,Susan Grady,Northgate,01/16/2023,01/31/2023,Closed,Standard,,W225,2
CC-2024-10204,Ronald Nakamura,Northgate,2024-03-31,2024-05-06,Closed,Annual review,Low,W196,3
CC-2024-10845,Elizabeth Iverson,Ash Hill,2024-04-10,2024-05-04,Closed,Review,High,W180,3
CC-2023-12892,Charles Lindquist,Ash Hill,"October 9, 2023","October 31, 2023",Closed,Standard,,W150,3
CC-2025-10317,Paul Carver,Calder Central,2025-07-24,2024-07-01,Closed,Standard,Low,W230,6
CC-2024-15617,Stephanie Iverson,Calder Central,2024-05-03,2024-05-30,Closed,Standard,Low,W151,8
 CC-2023-14284 ,Robert Quill,Northgate,2023-04-23,2023-05-25,Closed,Standard,,W166,4
CC-2023-15259,Melissa Thorne,Ash Hill,2023-04-01,2023-04-13,Closed,Standard,,W196,2
CC-2023-16120,Charles Danvers,Calder Central,"February 25, 2023","April 30, 2023",Closed,Complex,,W115,5
CC-2025-19893,Paul Alvarez,Northgate,09/22/2025,12/02/2025,Closed,multi-agency,Low,W257,5
CC-2024-21551,Kimberly Vance,Calder Central,"December 25, 2024","January 22, 2025",Closed,routine,Low,W169,3
CC-2025-22276,Emily Pemberton,Ash Hill,2025-01-19,2025-01-29,Closed,Standard,Medium,W222,5
CC-2023-17432,Amanda Ashford,Calder Central,03/07/2023,04/05/2023,Closed,Standard,,W126,8
CC-2024-11795,Joshua Alvarez,Calder Central,2024-08-26,2024-09-01,Closed,fast track,Low,W172,4
CC-2024-14636,Deborah Yeardley,Calder Central,2024-12-21,2025-06-01,Closed,complex case,Medium,W231,4
CC-2025-18672,Robert Delgado,Calder Central,"July 3, 2025","July 10, 2025",Closed,exp,Medium,W117,4
CC-2023-14305,Emily Whitlock,Calder Central,03/20/2023,04/02/2023,Closed,Std.,,W260,3
CC-2025-17153,Susan Nakamura,Northgate,2025-01-31,2025-03-02,Closed,Review,High,W205,5
CC-2024-16575,Michael Yeardley,Northgate,"October 8, 2024","October 20, 2024",Closed,Std.,Low,W225,0
CC-2025-22549,Susan Alvarez,Calder Central,2025-03-21,2025-04-13,Closed,Standard,Low,W238,5
CC-2025-19181,Emily Whitlock,Calder Central,03/24/2025,06/08/2025,Closed,Complex,Low,W172,5
CC-2025-11662,Sarah Hollis,Weybridge,05/07/2025,06/24/2025,Closed,Standard,Low,W186,2
CC-2023-20880,Elizabeth Carver,Northgate,08/11/2023,09/04/2023,Closed,Standard,,W181,6
CC-2023-15834,Richard Ellery,Calder Central,2023-07-03,2023-08-05,Closed,Standard,,W137,4
CC-2024-15623,Nancy Alvarez,Weybridge,2024-11-23,2025-04-17,Closed,Standard,Low,W120,2
CC-2025-14894,Deborah Pemberton,Calder Central,12/20/2025,,Open,Standard,Medium,W155,3
 CC-2024-18249 ,RICHARD UNDERHILL,Northgate,2024-06-13,2024-07-01,Closed,Std.,Low,W117,6
CC-2023-15567,Charles Marsh,Weybridge,2023-12-01,2023-12-17,Closed,Standard,,W163,2
CC-2023-21983,Andrew Ellery,Calder Central,"January 25, 2023","February 23, 2023",Closed,fast track,,W237,2
CC-2023-13253,Elizabeth Kessler,Northgate,2023-09-22,2023-10-11,Closed,Standard,,W157,4
CC202519297,David Danvers,Calder Central,2025-04-16,2025-06-03,Closed,Review,Medium,W260,5
CC-2025-14470,Linda Bennett,Ash Hill,06/21/2025,07/01/2024,Closed,Complex (referred),Low,W251,2
CC-2025-23778,Margaret Danvers,Calder Central,"January 16, 2025","February 4, 2025",Closed,std,Low,W143,4
CC-2024-16238,Sandra Ashford,Calder Central,03/23/2024,05/10/2024,Closed,standard,Low,W197,1
cc-2024-10574,LISA KESSLER,Calder Central,08/19/2024,09/21/2024,Closed,Standard,Low,W104,2
CC-2024-16356,Sarah Pemberton,Northgate,2024-11-07,2024-11-29,Closed,Review,Medium,W131,5
CC-2024-23653,Stephanie Sedgwick,Weybridge,"July 11, 2024","August 1, 2024",Closed,Standard,Medium,W199,7
CC-2023-14316,Nancy Rasmussen,Calder Central,08/30/2023,09/06/2023,Closed,Expedited,,W250,4
CC-2025-22203,Paul Sedgwick,Calder Central,"August 13, 2025","June 3, 2025",Closed,Appeal,Medium,W110,1
CC-2023-23199,Jeffrey Nakamura,Northgate,2023-05-25,2023-09-20,Closed,multi-agency,,W255,1
CC-2023-20995,Stephanie Rasmussen,Ash Hill,2023-10-31,2023-11-26,Closed,Standard,,W164,7
CC-2023-15321,Timothy Whitlock,Calder Central,2023-02-17,2023-03-28,Closed,REVIEW,,W259,3
CC-2025-11944,Robert Jarrett,Calder Central,09/20/2025,10/21/2025,Closed,Standard,Medium,W136,0
CC-2023-18618,Robert Ellery,Ash Hill,04/27/2023,06/08/2023,Closed,Standard,,W121,6
CC-2023-13470,Charles Alvarez,Ash Hill,2023-01-14,2023-01-29,Closed,Standard,,W195,2
CC-2023-10934,William Delgado,Northgate,01/09/2023,02/17/2023,Closed,Complex,,W114,4
CC-2025-22934,Edward Nakamura,Ash Hill,05/19/2025,06/21/2025,Closed,Standard,Low,W257,3
CC-2025-18117,Joshua Yeardley,Ash Hill,2025-05-20,2025-08-29,Closed,Complex,Medium,W164,2
CC-2024-19295,Betty Yeardley,Weybridge,2024-01-19,2024-04-15,Closed,Complex,,W181,5
CC-2025-21922,Sandra Marsh,Weybridge,02/04/2025,05/24/2025,Closed,Standard,Medium,W205,5
CC-2024-22315,Daniel Danvers,Calder Central,"March 10, 2024","April 19, 2024",Closed,Appeal,High,W106,5
CC-2025-14169,Donna Pemberton,Calder Central,"February 22, 2025","June 7, 2024",Closed,Standard,Medium,W130,3
CC-2024-10252,Kenneth Quill,Northgate,2024-08-24,2024-10-04,Closed,Standard,Low,W174,5
CC-2025-18437,Michael Hollis,Ash Hill,2025-01-22,2025-03-11,Closed,Appeal,High,W109,2
CC-2024-12677,Jessica Okonkwo,Northgate,12/26/2024,01/30/2025,Closed,Standard,Low,W107,9
CC-2023-17176,Nancy Rasmussen,Calder Central,2023-04-06,2023-07-02,Closed,multi-agency,,W249,0
CC-2023-22573,Michael Kessler,Northgate,2023-01-27,2023-02-11,Closed,Standard,,W134,4
CC-2023-16198,Ronald Quill,Calder Central,"June 24, 2023","August 18, 2023",Closed,Standard,,W210,5
CC-2025-22189,Michelle Fowler,Ash Hill,05/21/2025,05/29/2025,Closed,expedited,Low,W168,4
CC-2023-18822,Donna Bennett,Northgate,2023-08-04,2023-08-22,Closed,Review,,W195,3
CC-2025-13087,Timothy Okonkwo,Weybridge,10/22/2025,,Open,Complex,Medium,W199,3
CC-2023-11203,Steven Iverson,Northgate,2023-03-12,2023-04-19,Closed,Standard,,W197,2
CC202514758,Daniel Hollis,Northgate,"November 17, 2025","December 12, 2025",Closed,Expedited,Medium,W192,7
CC-2025-13851,Kevin Delgado,Weybridge,2025-07-01,2025-09-04,Closed,Standard,High,W258,3
CC-2025-10744,Maria Lindquist,Calder Central,2025-01-21,2025-02-14,Closed,Standard,High,W166,6
CC-2025-10860,Kevin Hollis,Calder Central,2025-07-17,2025-08-17,Closed,Standard,Low,W177,4
CC-2024-10954,Thomas Fowler,Weybridge,2024-07-06,2024-07-29,Closed,Standard,Low,W245,1
CC-2025-23083,Stephanie Kessler,Weybridge,"July 20, 2025","October 11, 2025",Closed,Complex,High,W127,3
CC-2024-11078,Melissa Quill,Calder Central,2024-01-13,2024-05-18,Closed,Appeal,,W168,3
CC-2024-18165,Michael Blackwood,Weybridge,08/06/2024,09/20/2024,Closed,Standard,Medium,W243,3
CC-2024-10462,Kenneth Alvarez,Weybridge,2024-04-15,2024-05-07,Closed,standard - no issues,Low,W251,1
CC-2024-19252,Kevin Okonkwo,Weybridge,2024-11-17,2025-01-01,Closed,Standard,Medium,W197,5
CC-2024-16911,Amanda Vance,Ash Hill,2024-11-23,2024-12-07,Closed,Standard,Low,W215,2
CC-2025-18092,Kenneth Carver,Calder Central,2025-08-16,2025-09-09,Closed,Standard,High,W113,7
CC-2025-10645,Jason Rasmussen,Northgate,11/16/2025,12/21/2025,Closed,Review,Low,W225,5
CC-2023-12256,Barbara Carver,Northgate,2023-06-16,2023-08-17,Closed,Appeal,,W239,7
CC-2023-20934,Sarah Iverson,Northgate,2023-10-24,2023-11-11,Closed,Standard,,W133,7
CC-2023-11825,David Okonkwo,Calder Central,08/26/2023,09/12/2023,Closed,Standard,,W156,4
CC-2024-18973,Elizabeth Underhill,Calder Central,02/18/2024,03/06/2024,Closed,Standard,,W133,7
CC-2024-10378,George Vance,Ash Hill,2024-07-20,2024-08-25,Closed,Standard,Low,W160,4
CC-2023-13167,Robert Kessler,Northgate,"April 14, 2023","June 4, 2023",Closed,Complex,,W228,5
CC-2023-11578,Nancy Danvers,Weybridge,11/08/2023,02/18/2024,Closed,Complex,,W136,0
CC-2023-11106,Jeffrey Eastwood,Northgate,2023-10-26,2023-11-19,Closed,Standard,,W243,3
CC-2024-19652,Karen Marsh,Calder Central,11/19/2024,12/29/2024,Closed,Complex (referred),Low,W184,7
CC-2025-15681,Michelle Quill,Weybridge,04/29/2025,06/14/2025,Closed,Standard,Low,W165,5
CC-2024-21629,Paul Zamora,Northgate,2024-01-02,2024-01-11,Closed,URGENT,,W116,2
CC-2024-18516,James Vance,Calder Central,2024-04-11,2024-06-30,Closed,COMPLEX,Medium,W124,4
CC-2025-10847,Robert Kessler,Ash Hill,"May 12, 2025","June 3, 2025",Closed,Standard,Low,W211,1
CC-2023-15654,Donna Kessler,Northgate,"September 10, 2023","October 22, 2023",Closed,Standard,,W130,4
CC-2024-22136,Mark Rasmussen,Calder Central,2024-08-15,2024-09-17,Closed,Standard,Low,W164,8
CC-2024-19469,Paul Kessler,Ash Hill,06/17/2024,07/05/2024,Closed,normal,Low,W248,0
CC-2024-10944,Stephanie Iverson,Northgate,2024-06-02,2024-06-27,Closed,Expedited,Low,W117,2
CC-2023-17469,Joseph Vance,Weybridge,2023-05-13,2023-07-03,Closed,Complex,,W129,3
CC-2023-23288,Deborah Hollis,Calder Central,09/19/2023,09/30/2023,Closed,Standard,,W147,1
CC-2024-17022,Lisa Crowley,Calder Central,"August 13, 2024","October 30, 2024",Closed,Complex,Low,W172,4
CC-2025-16603,Lisa Quill,Weybridge,2025-05-19,2025-08-07,Closed,Standard,Medium,W143,6
CC-2023-24131,Charles Blackwood,Weybridge,2023-07-23,2023-08-31,Closed,Review,,W160,2
CC-2024-10335,Mark Vance,Calder Central,2024-06-19,2024-08-01,Closed,Review,High,W250,6
CC-2025-18107,Susan Iverson,Ash Hill,04/29/2025,05/15/2025,Closed,Standard case,Medium,W121,3
CC-2023-22362,James Crowley,Calder Central,"December 20, 2023","February 7, 2024",Closed,Review,,W245,1
CC-2023-11989,Nancy Lindquist,Calder Central,02/24/2023,04/29/2023,Closed,cmplx,,W175,2
CC-2025-20515,Steven Underhill,Calder Central,2025-11-17,,Open,Standard,Low,W258,5
CC-2023-21137,Brian Zamora,Weybridge,2023-12-26,2023-11-15,Closed,Review,,W257,3
CC-2025-16607,Jessica Nakamura,Northgate,2025-05-06,2025-06-21,Closed,12 month review,Low,W155,4
CC-2023-18285,Richard Alvarez,Weybridge,10/31/2023,11/20/2023,Closed,Review,,W224,1
CC-2023-23780,Timothy Eastwood,Northgate,2023-08-12,2023-09-01,Closed,Standard case,,W169,2
CC-2023-12257,Andrew Marsh,Calder Central,05/09/2023,07/24/2023,Closed,appeal,,W242,3
CC-2023-17706,William Bennett,Northgate,02/14/2023,03/04/2023,Closed,Standard,,W121,0
CC-2023-16390,George Vance,Northgate,2023-10-01,2023-10-22,Closed,Standard,,W131,3
CC-2025-24089,Carol Delgado,Northgate,2025-06-22,2025-07-21,Closed,Standard,Low,W104,6
CC-2023-19329,Charles Sedgwick,Northgate,2023-09-03,2023-09-24,Closed,std,,W195,0
CC-2023-10104,Melissa Eastwood,Calder Central,2023-06-02,2023-07-07,Closed,Standard,,W126,0
CC-2025-19193,Michelle Crowley,Weybridge,2025-10-23,2024-07-01,Closed,Standard,High,W142,3
CC-2025-16237,Melissa Lindquist,Northgate,"October 29, 2025","December 21, 2025",Closed,complicated,High,W163,3
CC-2024-12668,Maria Zamora,Weybridge,2024-08-19,2025-01-15,Closed,Complex,Low,W222,3
CC-2023-13153,Daniel Kessler,Calder Central,10/26/2023,11/18/2023,Closed,Appeal,,W136,4
CC-2023-24053,Margaret Carver,Northgate,2023-11-20,2023-12-04,Closed,Expedited,,W193,0
CC-2024-19108,Brian Carver,Northgate,2024-03-29,2024-07-01,Closed,Review,Medium,W202,1
CC-2025-16465,Sandra Pemberton,Ash Hill,11/09/2025,11/25/2025,Closed,standard,Low,W244,8
CC-2023-21320,Melissa Ashford,Weybridge,"July 4, 2023","August 17, 2023",Closed,Complex,,W154,6
CC-2023-19389,Stephanie Grady,Calder Central,2023-03-15,2023-04-08,Closed,Expedited,,W118,7
 CC-2024-19406 ,Brian Sedgwick,Northgate,2024-04-14,2024-05-10,Closed,STANDARD,Low,W207,6
CC-2023-18918,Michelle Bennett,Northgate,2023-12-17,2024-01-12,Closed,Standard,,W152,1
CC-2024-11298,Karen Marsh,Calder Central,2024-11-21,2025-02-05,Closed,Complex,High,W124,3
CC-2025-14019,Kenneth Jarrett,Calder Central,2025-08-21,2025-09-26,Closed,normal,High,W132,4
CC-2024-13628,Ronald Thorne,Calder Central,02/26/2024,04/14/2024,Closed,Complex,,W129,1
CC-2024-11175,Jason Marsh,Ash Hill,"September 16, 2024","September 23, 2024",Closed,Expedited,Low,W229,3
CC-2024-23793,Joseph Yeardley,Ash Hill,2024-08-07,2024-09-23,Closed,Appeal,Medium,W182,1
CC-2023-11475,William Kessler,Calder Central,11/04/2023,11/30/2023,Closed,Standard,,W148,3
CC-2024-19878,Anthony Okonkwo,Calder Central,08/19/2024,09/27/2024,Closed,review,High,W214,0
CC-2024-20881,Emily Bennett,Weybridge,2024-03-01,2024-03-30,Closed,Standard,Low,W255,1
CC-2024-12638,Joseph Sedgwick,Calder Central,2024-11-15,2024-07-01,Closed,Expedited,Medium,W146,0
CC-2025-19370,Sandra Bennett,Calder Central,2025-01-08,2025-03-22,Closed,Review,Medium,W137,1
CC-2023-10759,Jessica Vance,Calder Central,"May 15, 2023","June 12, 2023",Closed,Standard,,W251,3
 CC-2025-20664 ,Emily Nakamura,Ash Hill,06/27/2025,07/06/2025,Closed,Expedited,Low,W130,6
CC-2023-19736,Linda Quill,Northgate,2023-09-25,2023-10-21,Closed,Standard,,W220,3
CC-2024-13125,Nancy Kessler,Ash Hill,03/19/2024,05/07/2024,Closed,Complex,High,W113,3
CC-2025-20167,Stephanie Lindquist,Northgate,2025-12-01,2025-12-20,Closed,expedited,Medium,W214,4
CC-2024-21607,Charles Alvarez,Calder Central,12/10/2024,01/28/2025,Closed,Complex,High,W248,1
CC-2024-18957,Michelle Underhill,Calder Central,2024-07-11,2024-09-05,Closed,Annual review,High,W145,4
CC-2024-22220,Patricia Ashford,Calder Central,2024-08-02,2024-12-31,Closed,Complex,Medium,W106,4
CC-2023-19112,Robert Crowley,Calder Central,2023-12-13,2024-01-10,Closed,standard,,W230,4
CC-2023-10471,Elizabeth Thorne,Northgate,06/19/2023,07/05/2023,Closed,Standard,,W136,5
CC-2023-23187,Ronald Danvers,Weybridge,11/24/2023,12/13/2023,Closed,Standard,,W114,6
CC-2024-20139,Charles Crowley,Northgate,2024-09-20,2024-11-11,Closed,normal,Low,W172,4
CC-2024-21761,Emily Rasmussen,Northgate,"January 26, 2024","February 17, 2024",Closed,std,,W126,4
CC-2025-12515,AMANDA CROWLEY,Calder Central,2025-12-03,,Open,Std.,Medium,W205,5
CC-2024-16011,Linda Sedgwick,Ash Hill,2024-06-28,2024-07-15,Closed,review,High,W258,3
CC-2024-11132,Robert Delgado,Calder Central,2024-08-16,2024-11-27,Closed,complex,High,W113,2
CC-2023-12497,William Whitlock,Northgate,2023-11-08,2023-12-17,Closed,Standard,,W185,3
CC-2023-22978,James Nakamura,Calder Central,10/07/2023,06/14/2023,Closed,normal,,W254,5
CC-2025-14379,Kenneth Hollis,Weybridge,03/01/2025,08/29/2025,Closed,Complex,High,W136,6
CC-2025-15662,Patricia Blackwood,Calder Central,2025-11-14,2025-12-09,Closed,Standard,Low,W258,3
CC-2024-11140,Andrew Crowley,Weybridge,01/05/2024,01/26/2024,Closed,Standard,,W121,3
CC-2025-20520,Brian Ellery,Calder Central,08/06/2025,08/12/2025,Closed,Expedited,High,W198,0
CC-2024-19842,Charles Carver,Northgate,03/02/2024,03/16/2024,Closed,Standard,Low,W101,4
CC-2024-19322,Betty Eastwood,Northgate,11/27/2024,12/28/2024,Closed,Standard,Medium,W182,0
CC-2025-21598,Maria Kessler,Ash Hill,2025-10-04,2025-10-18,Closed,standard - no issues,Low,W109,7
